id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16608352,54m²Penthouse with Acropolis view,29927830,"Dimitris, Konstantinos & Sevi",,ΣΤΑΔΙΟ,37.96794814233979,23.743690666505948,Entire home/apt,50,2,58,2018-07-06,3.49,73,300
16617726,The apartment you will love,27139908,Panagiotis,,ΠΑΓΚΡΑΤΙ,37.96911945072537,23.749163389943345,Entire home/apt,36,14,5,2018-05-31,0.31,1,321
16623981,Dionysus Downtown,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99371551168063,23.72838352565456,Entire home/apt,70,1,0,,,21,357
16624097,Poseidon Downtown,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99451082152725,23.728883500509603,Entire home/apt,60,1,3,2017-06-05,0.18,21,311
16624609,4bedr/sleeps12/AcropolisView/200sq.,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.983917936250506,23.71869227322469,Entire home/apt,200,1,25,2018-07-07,1.56,10,341
16624928,The White House (Small),32948108,Michalis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98746514255152,23.730065471722323,Entire home/apt,64,1,0,,,21,314
16625270,AcropolisView/6bedr/sleeps18/300sq.,108824021,Dimitri,,ΚΕΡΑΜΕΙΚΟΣ,37.98254522468741,23.7170121578651,Entire home/apt,300,1,25,2018-02-11,1.52,10,341
16635895,Picturesque Home with Courtyard central & quite,1653525,Nikos,,ΑΚΡΟΠΟΛΗ,37.965355800551215,23.721532620871415,Entire home/apt,35,3,15,2018-05-07,0.97,15,283
16636510,A quiet and cosy central Athens located flat,60679295,Kyriacos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.959360826955745,23.730877378057695,Entire home/apt,18,2,24,2018-06-25,1.29,2,176
16658627,Stylish Apartment 5' from “Panormou” metro station,68592121,Theodore,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9958187272291,23.761941087190873,Private room,30,1,0,,,1,180
16661081,Beautiful quiet penthouse in the heart of Athens,110168813,Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98999857955475,23.73408615377533,Entire home/apt,35,3,7,2017-12-21,0.40,1,133
16682134,THE NEW STUDIO SUITE NEAR AKROPOLIS,110415527,Andrey,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96479687896038,23.727848952284063,Entire home/apt,29,1,111,2018-06-30,6.17,1,305
16684488,bella by the hill of Filopappou,110441406,Σπύρος,,ΑΚΡΟΠΟΛΗ,37.968734156990195,23.713735674075735,Entire home/apt,90,2,24,2018-07-13,1.83,1,337
16685148,Acropolis Museum - Modern Living [II],110451035,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96890623050767,23.73016144114292,Entire home/apt,180,1,2,2017-09-02,0.15,2,331
16695760,My apartment is 200m away from Acropolis,110574218,Tzvetelina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96773267186465,23.72724122223145,Entire home/apt,45,2,119,2018-07-13,6.87,1,265
16697507,Charming 1Bd Flat in Historic Centre,1731866,Costa,,ΘΗΣΕΙΟ,37.97582354987659,23.717700882481864,Entire home/apt,50,2,117,2018-07-11,6.80,1,230
16698263,An oasis of tranquility in Athens,74730342,Αλεξάνδρα(Alexandra),,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995042978151474,23.72401268427433,Private room,24,1,53,2018-06-30,4.30,6,351
16698464,View of Lycabettus,110604419,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987719417585026,23.743574730263198,Entire home/apt,30,1,45,2018-07-15,2.63,2,237
16701207,Renovated 2017! Perfect home away,71500834,Ronnie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98107248382308,23.725016517713406,Entire home/apt,484,1,0,,,1,180
16703730,Cozy artists' flat in sophisticated Exarchia,110640960,Christoph,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98885184415579,23.734546985808272,Private room,23,3,2,2018-07-06,1.30,2,172
16704257,Modern design apartment near Acropolis,88455015,Chris & Zeta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96487152642439,23.725451321023307,Entire home/apt,80,1,14,2018-03-04,1.00,1,285
16705343,Unique AcropolisView HiEnd 2bdr TopAthens location,2718115,Alex & Maria,,ΑΚΡΟΠΟΛΗ,37.96915093093642,23.72434337375728,Entire home/apt,150,2,32,2018-07-07,2.29,38,288
16714693,THE AKROPOLIS ONE (5*STARS AND THE BEST LOCATION),110760771,Angela And Akis,,ΑΚΡΟΠΟΛΗ,37.97272321936206,23.71928129331885,Entire home/apt,69,2,48,2018-05-21,2.74,2,350
16717166,Funky apartment in swinging Exarcheia,110791386,Tassos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98822746375003,23.738173590429227,Entire home/apt,25,4,28,2018-06-29,1.72,1,343
16717496,Kontaki Design Loft Athens.Spacious and stylish.,110793933,Spiros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98163837789982,23.72650894034573,Entire home/apt,160,1,112,2018-07-01,6.21,2,303
16720449,Apartment in the center of Athens(Acropolis),83682423,Korda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9618388623923,23.720723416606315,Entire home/apt,40,1,0,,,2,89
16721150,Modern Design Apartment Central Athens,3483613,Thanos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99332131832393,23.767369392947426,Entire home/apt,100,1,6,2017-05-28,0.33,1,364
16735084,"Eva's quiet, cozy house with garden.",49284635,Eva,,ΠΟΛΥΓΩΝΟ,37.99958969188913,23.7546143858379,Entire home/apt,26,2,6,2018-04-13,0.54,1,177
16736914,Charming Apartment in the heart of Athens,50404511,Phoebus,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98311646323769,23.736024862634363,Entire home/apt,38,1,55,2018-07-13,3.07,1,141
16736997,Modern design apartment at Panathenaic Stadium,110998222,Georgios,,ΣΤΑΔΙΟ,37.967572664731286,23.74139981509453,Entire home/apt,37,2,22,2018-06-29,1.36,1,254
16746162,Oasis Apartment in Central Athens,30413739,Eleni,,ΚΟΛΩΝΑΚΙ,37.97638182390118,23.743236617889046,Entire home/apt,50,3,71,2018-07-07,4.00,1,265
16752980,*Fabulous Cosy House! Δ1(Ε.Σ.Λ. (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98679093030191,23.723772264599646,Entire home/apt,25,2,39,2017-11-26,2.25,19,333
16755527,Luxurious Loft with Garden/Metro to Airport-Centre,111153895,Vassilis,,ΕΛΛΗΝΟΡΩΣΩΝ,37.997946570272596,23.77572405415363,Entire home/apt,35,1,32,2018-07-13,2.17,1,241
16760428,Center of Athens️! Δ4 (Ε.Σ.Λ. (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98917829189819,23.727703351673593,Entire home/apt,20,2,32,2017-12-14,1.85,19,294
16760430,**SUPER Central +COZY! Δ3 (Ε.Σ.Λ. (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987002086852804,23.72599371635201,Entire home/apt,22,2,59,2018-05-09,3.30,19,305
16761561,THE MOST BRIGHT STUDIO! Δ2 (Ε.Σ.Λ. (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98706612530067,23.72698961757073,Entire home/apt,25,2,29,2017-09-04,1.88,19,320
16779612,Private double bedded room with view / one guest!,23830096,Mos,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98511336501848,23.71499388111287,Private room,25,1,16,2018-07-15,0.91,1,343
16785744,37m² Renovated Penthouse with 22m² Balcony,29927830,"Dimitris, Konstantinos & Sevi",,ΝΙΡΒΑΝΑ,38.00659665475628,23.72431074703623,Entire home/apt,36,3,54,2018-06-26,3.08,73,360
16794311,Brand New Athenian Penthouse,1254398,Danae,,ΠΑΤΗΣΙΑ,38.01151944930789,23.739516068630838,Entire home/apt,60,3,13,2018-06-30,0.83,3,363
16805193,Contemporary 2 b'room apt. Great views. Sleeps 6.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98012607681282,23.728432902291896,Entire home/apt,83,2,2,2017-06-19,0.14,58,316
16808754,Cosy colourful BIG room W/Balcony in city center!,111780938,Guest,,ΓΟΥΔΙ,37.985182859120634,23.76100282329185,Private room,15,1,47,2017-12-14,2.66,2,0
16815100,Kleovoulou 2bedrooms LR Dining room,65886303,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958844696673964,23.729270799610745,Entire home/apt,37,90,26,2018-05-31,1.51,1,179
16826558,tassos house,49272833,Τασος,,ΠΑΓΚΡΑΤΙ,37.96792439259354,23.752692182153442,Entire home/apt,28,3,0,,,1,180
16840498,Sunny cozy apartment in Acropolis area great view,94308429,Thomas,,ΖΑΠΠΕΙΟ,37.96875181450648,23.73143694089013,Entire home/apt,25,1,161,2018-07-13,9.03,3,330
16848951,ATHENS HEART HIGH-END TRADITIONAL HOUSE/200m Metro,110760771,Angela And Akis,,ΠΕΤΡΑΛΩΝΑ,37.96582180241035,23.706762267847676,Entire home/apt,49,2,42,2018-07-15,2.36,2,351
16855694,Luxury Fully Renovated apt close to National Park,2047552,Athanasios,,ΣΤΑΔΙΟ,37.969097623612726,23.74222007632655,Entire home/apt,38,2,17,2018-05-21,1.04,1,327
16856290,Vintage luxury by the Acropolis,31228567,Kostis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97306851244782,23.73189110789931,Entire home/apt,100,1,29,2018-06-30,1.62,5,321
16880045,"Athens Plaka - 1 Bedroom flat, 7min from Acropolis",60592152,Despina,,ΣΤΑΔΙΟ,37.96491988357464,23.735603179812365,Entire home/apt,70,1,2,2018-06-07,0.66,1,364
16882494,My  Athens koukaki apartment under the Acropolis,81716794,Kostas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9629277570788,23.72267467379712,Entire home/apt,27,2,45,2018-07-13,3.79,1,172
16883124,Acropolis view-220 metres from Metro Monastiraki!,106239686,Fanis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97735588602827,23.726191947716885,Entire home/apt,50,2,79,2018-07-06,4.57,1,321
16895303,Enjoy Greek hospitality 400m from Acropolis Museum,112721143,Ioannis & Vasiliki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9654412367862,23.731562104540103,Entire home/apt,55,1,31,2018-06-25,1.89,1,328
16895419,Classic apartment near the Center,50837215,Michail,,ΝΕΟΣ ΚΟΣΜΟΣ,37.951923948796534,23.722270444208544,Entire home/apt,40,1,0,,,1,242
16902625,"""Elia"" Athens Central Apartment in Metaxourgeio",111512541,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98671467195514,23.719737704767518,Entire home/apt,29,2,80,2018-07-12,4.57,1,329
16906594,New 2-Bedroom Apartment in Athens close to metro,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96286258791507,23.7259084029621,Entire home/apt,56,2,6,2018-06-06,0.39,70,351
16910200,Comfortable Renovated Cosy Apartment at Pangrati,3349638,Stefanos,,ΓΟΥΒΑ,37.9619763124305,23.74419170022132,Entire home/apt,26,3,5,2018-06-25,0.30,2,104
16912165,Athens City Studio,105343216,Nicki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985482294882154,23.737246286566457,Entire home/apt,27,3,2,2018-05-09,0.11,1,143
16918079,Central luminous penthouse,32495789,Maria,,ΠΑΓΚΡΑΤΙ,37.972474306616476,23.74570533541816,Entire home/apt,34,1,18,2017-09-16,1.38,1,0
16918714,ANNA'S LITTLE HEAVEN,112984566,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99217153048482,23.753524006039896,Private room,25,1,31,2018-07-08,2.10,2,82
16922301,Beautiful Big Room in the Center of Athens,40590255,Davide,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98646322606291,23.745097618532146,Private room,19,1,2,2018-06-03,1.25,1,88
16924002,City Center's Artistic Flat with a Grand Piano,23080873,Artemis,,ΙΛΙΣΙΑ,37.97644662936089,23.751582977817097,Entire home/apt,72,2,2,2017-07-02,0.14,1,98
16924188,Colorful apartment in the center of the city,113046679,Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98337407636758,23.717241830528884,Entire home/apt,25,2,17,2018-06-27,1.25,1,3
16928503,Elegant apartment in the heart of Athens,15617630,Benedetta,,ΚΟΛΩΝΑΚΙ,37.97806107562278,23.743793404227993,Entire home/apt,51,2,30,2018-07-07,1.91,1,84
16928929,Spacious rooms in appartment next to Acropolis,113094011,Meta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968820182585766,23.724913164496247,Private room,30,2,5,2017-10-24,0.30,1,197
16935208,Garden house in the historical athens center,89268770,Marilena & Kostas,,ΓΚΑΖΙ,37.978207618929666,23.712572271118237,Entire home/apt,80,1,50,2018-07-03,2.94,2,143
16936208,Aegean Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,38.00268271089982,23.74039060734871,Entire home/apt,100,2,1,2017-07-22,0.08,18,42
16936355,"Spacious & sunny flat, up to 8ppl, 5' from Metro",113174005,Mata,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00841713181481,23.732535748374815,Entire home/apt,39,2,14,2018-01-15,0.83,1,318
16936400,Nimbus Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99632586212955,23.7367949513755,Entire home/apt,80,2,1,2017-09-16,0.10,18,47
16941032,NEW Downtown Studio Amasing Acropolis View,35381900,Argyris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97605542140501,23.730252773113605,Entire home/apt,59,3,3,2017-10-12,0.22,4,323
16941501,NEW Central for up to 4 (1BR) Appt Acropolis View,35381900,Argyris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977719899059025,23.729567766770923,Entire home/apt,89,3,2,2018-02-12,0.12,4,322
16941762,NEW Central for up to 6 (2BR) Apt Acropolis View,35381900,Argyris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97661033254516,23.72792471660068,Entire home/apt,129,3,15,2018-05-23,0.89,4,310
16942786,Close to city center,113246952,Elke,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98725789424295,23.724242968016885,Entire home/apt,101,7,0,,,1,178
16949857,"Top-Floor Apt View (2BD, Parking)",41513097,Constantinos,,ΑΝΩ ΚΥΨΕΛΗ,38.00751985870335,23.73784084302091,Entire home/apt,50,1,66,2018-07-07,3.93,1,319
16953303,Biscuit Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.996213724350376,23.73619821301254,Entire home/apt,50,2,0,,,18,45
16962273,Historic 1930's Residence - 'Extraordinaire',113414581,Matina,,ΚΥΨΕΛΗ,38.00168414022193,23.736748903422523,Entire home/apt,1000,1,0,,,1,358
16967680,*Your Home Away from Home* Hill of the ACROPOLIS!!,9858075,Marita & George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966902536963204,23.727199699678625,Entire home/apt,76,2,57,2018-07-16,3.25,2,106
16972426,El's archroom,47080118,Elen,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99851171346454,23.72518948433594,Private room,12,3,2,2017-04-15,0.13,1,83
16973227,Erato at Muses Residence - Walk to Acropolis,113548208,Mary,,ΑΚΡΟΠΟΛΗ,37.96385990081266,23.716915732557748,Entire home/apt,145,2,4,2018-03-21,0.29,22,327
16983505,ABC Apartment,84636111,George N,,ΚΟΛΩΝΑΚΙ,37.98001234217489,23.738181032026326,Entire home/apt,59,1,112,2018-07-06,6.44,3,272
16988556,Eugene's Place-Amazing Athens View,40450843,Ifi & Emilio,,ΛΥΚΑΒΗΤΤΟΣ,37.97979444278869,23.74431274171561,Entire home/apt,60,2,84,2018-07-10,4.85,1,80
16989663,Central Exarcheia Apartment,63903716,Mary & Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9887535894173,23.74029592679365,Entire home/apt,19,2,40,2018-06-30,2.27,8,353
16990809,Classical Athenian chic apartment near Acropolis,113789855,Anastasia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96354820280515,23.731063167075163,Entire home/apt,30,2,80,2018-06-30,4.63,2,217
16991519,ParkView in central Athens,74638927,Elly,,ΙΛΙΣΙΑ,37.97313689784473,23.75548297549919,Entire home/apt,42,2,20,2018-07-13,1.80,2,310
16994103,55m² Flat in Acropolis Museum Area,29927830,"Dimitris, Konstantinos & Sevi",,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96720820919415,23.728809550891167,Entire home/apt,50,2,81,2018-07-10,4.94,73,312
16994637,"Next to Acropolis, safe area, easy access by metro",113104730,Evangelos,,ΘΗΣΕΙΟ,37.976322968586366,23.719550228683747,Entire home/apt,25,2,95,2018-07-11,6.00,1,283
16997988,City center travelers studio-METS  25m2,5949532,Harry,,ΓΟΥΒΑ,37.96144740815462,23.74243976938418,Entire home/apt,21,2,66,2018-07-10,3.79,6,310
17014231,❤ of Athens-Kolonaki! Chic 1BD. 3min walk to metro,8866830,Helu!,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98312567031707,23.73725580441883,Entire home/apt,27,2,53,2018-07-02,3.02,11,153
17018673,super central loft - Acropolis metro station,23371647,Δροσούλα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966261352668795,23.727943895059934,Entire home/apt,34,2,75,2018-07-05,4.99,2,120
17021343,"Acropolis Exclusive Residence, Amazing View!!!",114156592,Bill & John,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96953632620262,23.730252735999233,Private room,81,1,48,2018-07-08,2.85,7,243
17021349,"Nea Smirni, Athens",114157323,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95274875185855,23.718513037740973,Entire home/apt,40,2,6,2018-06-16,0.45,2,345
17022387,Apartment in Plaka Acropolis,10581143,Pagona,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97237159366105,23.7312128282706,Entire home/apt,130,3,1,2017-09-19,0.10,12,327
17025437,Perfect room for travellers-Athens center,114198301,Konstntna-Vasilis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95490833369292,23.728016666397856,Private room,17,1,2,2018-06-19,0.94,1,177
17034211,Acropolis-view studio in the heart of Athens,1782577,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978241309536365,23.730366605959574,Entire home/apt,40,3,38,2018-06-22,4.91,1,196
17034793,Sotiris Appartment,29687239,Sotiris,,ΠΑΓΚΡΑΤΙ,37.96548532306553,23.75301156549971,Private room,15,1,3,2017-03-17,0.18,1,0
17041453,Spacious apartment in perfect spot near Acropolis!,27553300,Michalis,,ΚΕΡΑΜΕΙΚΟΣ,37.98145320535846,23.718067214391866,Entire home/apt,45,2,92,2018-07-14,5.86,9,265
17041622,TONI'S Spacious Apartment next to Acropolis Museum,112527018,Toni,,ΑΚΡΟΠΟΛΗ,37.96854423871893,23.728595339933474,Entire home/apt,54,1,92,2018-07-07,5.62,50,192
17042354,TONI'S Contemporary Apartment next to Acropolis,112527018,Toni,,ΑΚΡΟΠΟΛΗ,37.96875957979061,23.727854135751407,Entire home/apt,49,1,106,2018-07-02,6.50,50,190
17071777,"Garden view flat, 2' to metro",60306354,Ioannis,,ΝΙΡΒΑΝΑ,38.006541508928365,23.726428746755055,Entire home/apt,25,2,32,2018-05-08,1.96,4,110
17073803,Via Domus,98584272,Χαρης,,ΠΑΤΗΣΙΑ,38.01025437300724,23.73681388352546,Entire home/apt,30,1,46,2018-07-13,2.85,1,317
17078244,Athens  Smart  Rooms 1,29945621,Ilias  And  Stefania,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991160968101525,23.72503072814855,Entire home/apt,19,1,14,2018-03-25,1.12,3,235
17081896,Comfortable apartment in the center of Athens,114622910,Thodoris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995817676487405,23.731371917576922,Entire home/apt,22,2,42,2018-07-09,2.51,1,350
17082133,2 bedroom luxury apartment near Athens Acropolis,5857190,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965795986675275,23.731070993449155,Entire home/apt,55,2,120,2018-07-04,7.16,4,176
17093153,Urban Garden Studio,9368765,Nefeli,,ΓΚΑΖΙ,37.97768732426839,23.71221201626564,Entire home/apt,48,2,40,2018-06-24,2.33,3,361
17101617,Artist's spacious loft downtown,114786522,Panagiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97744925734921,23.725256683552434,Entire home/apt,60,2,34,2018-07-12,2.26,1,294
17107486,A unique downtown rooftop studio,14998079,Antreas-Nikky,,ΚΟΛΩΝΑΚΙ,37.97651863906281,23.745329661481854,Entire home/apt,48,1,87,2018-07-09,5.10,2,341
17115474,Cozy homely central architect's studio at Kolonaki,3839073,Maruschka,,ΚΟΛΩΝΑΚΙ,37.97943313438979,23.744266442274412,Entire home/apt,30,1,4,2017-07-12,0.26,2,311
17129583,Athens-Point !,32888706,Evanthia,,ΙΛΙΣΙΑ,37.97368481498785,23.7511196329231,Private room,80,1,8,2017-07-02,0.54,7,43
17130043,Cozy appartment close to Acropolis,5857190,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96258094626003,23.731800911353655,Entire home/apt,35,2,97,2018-06-30,5.79,4,163
17147488,330m² Unique Villa in Athens!!!!!,29927830,"Dimitris, Konstantinos & Sevi",,ΡΙΖΟΥΠΟΛΗ,38.02578175655624,23.74026557087022,Entire home/apt,70,2,26,2018-06-23,1.70,73,354
17148018,Single Bed in a Shared Room - Athens City Centre,23206702,Dusan & Vesna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9900221352753,23.722170095883026,Shared room,9,1,4,2018-02-18,0.43,9,164
17148914,Gazi Apartment!,12253727,Steve,,ΒΟΤΑΝΙΚΟΣ,37.97696909889595,23.706888228972776,Entire home/apt,40,1,0,,,5,364
17155198,"Cozy house, charming location, city centre",115366768,Petros,,ΚΕΡΑΜΕΙΚΟΣ,37.981394763063825,23.71678990402086,Entire home/apt,25,2,25,2018-07-16,1.82,1,247
17170979,Sunny bohemian loft 15minutes from Acropolis,35873780,Zannis Z,,ΚΕΡΑΜΕΙΚΟΣ,37.97980470669609,23.716355101912637,Entire home/apt,25,2,57,2018-06-11,3.39,1,321
17176587,Kolonaki!2bd penthouse-HUGE terrace!3mins to metro,8866830,Helu!,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98209910976164,23.737242626234085,Entire home/apt,49,2,27,2018-07-02,1.57,11,147
17180371,Fully renovated apt in the central Athens!,115610302,Sofia,,ΣΤΑΔΙΟ,37.9650652664052,23.734037380290292,Entire home/apt,45,3,46,2018-07-02,3.12,1,122
17183541,Διαμέρισμα κοντά στην Ακρόπολη,92672955,Αικατερίνη,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96695732617731,23.72958796434909,Entire home/apt,62,2,36,2018-07-12,2.11,1,295
17184840,Hi-End 2-bdrm Apt close to the Acropolis Museum,748818,George,,ΖΑΠΠΕΙΟ,37.968696106700996,23.732065942468488,Entire home/apt,140,2,23,2018-06-09,1.50,70,315
17185849,"Design Loft-Center of Athens-
5min from Acropolis",3399861,Alexis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977898568302095,23.727207167369937,Entire home/apt,55,2,44,2018-06-30,2.69,2,308
17186053,Best Acropolis apt. view in the center of Athens,31779467,Panos,,ΣΤΑΔΙΟ,37.96609743699431,23.73357796296446,Entire home/apt,70,1,117,2018-07-02,7.13,4,265
17186613,"10 Minute Walk to Acropolis, Central, New",216220,Lynn,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966007434700984,23.724075993389032,Entire home/apt,38,2,74,2018-07-12,4.40,2,287
17186810,Luxurious apartment in the center Acropolis area,61357570,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96395623467402,23.72232320358376,Entire home/apt,45,1,60,2018-05-25,3.51,1,167
17186912,Athena's colourful flat in Athens!!,45428518,Athina,,ΠΑΓΚΡΑΤΙ,37.96848148668551,23.750691126669995,Entire home/apt,40,2,47,2018-06-29,2.97,1,339
17196222,Despo Quiet New apartment in the center,115767079,Godwin,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9648352867162,23.732695642306012,Entire home/apt,50,2,65,2018-07-13,3.80,1,122
17206730,NEW Modern Apartment in Central Athens!,5328776,Fokas,,ΠΑΓΚΡΑΤΙ,37.96832276702734,23.74405660986396,Entire home/apt,58,2,7,2018-07-04,0.48,3,190
17206928,Best 2 bedrooms in kolonaki,30840402,Jad,,ΚΟΛΩΝΑΚΙ,37.97958489028298,23.737460431010536,Entire home/apt,86,3,0,,,2,357
17209830,CASA IRA,85301018,Ira,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96018100428403,23.730115937337747,Entire home/apt,50,3,0,,,1,358
17210322,Cozy Flat in the Heart of Athens. Stunning View!,13353562,Fotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978812009254426,23.725712758859412,Entire home/apt,56,2,92,2018-07-13,5.47,1,201
